algorithm for hash function;https://en.wikipedia.org/wiki/Hash_function; One use is a data structure called a hash table, widely used in computer software for rapid data lookup.;Software;computer_software;0.6250000000000001;0.10526315789473684;1.0;1.730263157894737;1.0;1;Sun Jun 25 19:02:46 IST 2017
algorithm for hash function;https://en.wikipedia.org/wiki/Hash_function; A cryptographic hash function allows one to easily verify that some input data maps to a given hash value, but if the input data is unknown, it is deliberately difficult to reconstruct it by knowing the stored hash value.;Hash (food);hash;0.6250000000000001;0.10526315789473684;1.0;1.730263157894737;0.0;1;Sun Jun 25 19:02:46 IST 2017
algorithm for hash function;https://en.wikipedia.org/wiki/Hash_function;A hash function is any function that can be used to map data of arbitrary size to data of fixed size.;Function (mathematics);function;0.43750000000000006;0.10526315789473684;1.0;1.542763157894737;0.0;1;Sun Jun 25 19:02:46 IST 2017
algorithm for hash function;https://en.wikipedia.org/wiki/Hash_function; The values returned by a hash function are called hash values, hash codes, digests, or simply hashes.;Digestion;digests;0.25000000000000006;0.10526315789473684;1.0;1.355263157894737;0.7071067811865475;1;Sun Jun 25 19:02:46 IST 2017
algorithm for hash function;https://en.wikipedia.org/wiki/Hash_function; A cryptographic hash function allows one to easily verify that some input data maps to a given hash value, but if the input data is unknown, it is deliberately difficult to reconstruct it by knowing the stored hash value.;Unknown (mathematics);unknown;0.25000000000000006;0.10526315789473684;1.0;1.355263157894737;0.0;1;Sun Jun 25 19:02:46 IST 2017
algorithm for hash function;https://en.wikipedia.org/wiki/Hash_function; A cryptographic hash function allows one to easily verify that some input data maps to a given hash value, but if the input data is unknown, it is deliberately difficult to reconstruct it by knowing the stored hash value.;Knowledge;knowing;0.25000000000000006;0.0;1.0;1.25;0.0;1;Sun Jun 25 19:02:46 IST 2017
algorithm for hash function;https://en.wikipedia.org/wiki/Hash_function; A cryptographic hash function allows one to easily verify that some input data maps to a given hash value, but if the input data is unknown, it is deliberately difficult to reconstruct it by knowing the stored hash value.;Reconstruction Era;reconstruct;0.25000000000000006;0.0;1.0;1.25;0.0;1;Sun Jun 25 19:02:46 IST 2017
algorithm for hash function;https://en.wikibooks.org/wiki/Algorithm_Implementation/Hashing; say a few words about   universal hash function  .;Universal hashing;universal_hash_function;1.0;0.6666666666666666;1.0;2.6666666666666665;0.0;0;Sun Jun 25 19:02:46 IST 2017
algorithm for hash function;https://www.tutorialspoint.com/cryptography/cryptography_hash_functions.htm; The hash function generates a hash code by operating on two blocks of fixed_length binary data.;Hash function;hash_code;0.7187500000000001;0.2222222222222222;1.0;1.9409722222222223;0.0;0;Sun Jun 25 19:02:46 IST 2017
md5 algorithm for hash function;https://www.quora.com/How-does-the-MD5-algorithm-work; Further, there is also a chosen_prefix collision attack that can produce a collision for two inputs with specified prefixes within hours, using off_the_shelf computing hardware .;Collision attack;chosen_prefix_collision_attack;0.8749999999999999;0.06451612903225806;1.0;1.939516129032258;0.7071067811865475;0;Sun Jun 25 19:02:46 IST 2017
algorithm alley hash functions;http://www.icodeguru.com/vC/10book/books/book10/9607l/9607l.htm; A special case of perfect hashing is minimal perfect hashing, where no empty locations in the table exist.;Perfect hash function;perfect_hashing;0.8125;0.037037037037037035;1.0;1.849537037037037;0.0;0;Sun Jun 25 19:02:46 IST 2017
algorithm alley hash functions;http://cmph.sourceforge.net/bdz.html; , but we have proceeded differently to achieve a space usage of Obits rather than Obits.;Spaceâ€“time tradeoff;space_usage;0.6250000000000001;0.1875;1.0;1.8125;0.0;0;Sun Jun 25 19:02:46 IST 2017
algorithm alley hash functions;http://www.drdobbs.com/architecture-and-design/algorithm-alley/184410473; As Table 1 shows, the efficiency of Jenkins  hash function was far greater than the original HashPJW, and even slightly better than HashJBand the new HashPJW.;Jenkins hash function;jenkins__hash_function;0.7187500000000001;0.05555555555555555;1.0;1.7743055555555558;0.0;0;Sun Jun 25 19:02:46 IST 2017
md5 algorithm for hash function;http://www.iusmentis.com/technology/hashfunctions/md5/;The MD5 function is a cryptographic algorithm that takes an input of arbitrary length and produces a message digest that is 128 bits long.;Encryption;cryptographic_algorithm;0.6250000000000001;0.08695652173913043;1.0;1.7119565217391306;0.7071067811865475;0;Sun Jun 25 19:02:46 IST 2017
md5 algorithm for hash function;http://www.iusmentis.com/technology/hashfunctions/md5/;The MD5 function is a cryptographic algorithm that takes an input of arbitrary length and produces a message digest that is 128 bits long.;Cryptographic hash function;message_digest;0.6250000000000001;0.08695652173913043;1.0;1.7119565217391306;0.7071067811865475;0;Sun Jun 25 19:02:46 IST 2017
algorithm alley hash functions;http://www.drdobbs.com/architecture-and-design/algorithm-alley/184410473;More recently, Bob Jenkins presented a hashing function that performs a complex mixing operation using 12 bytes at a time from the input key.;Hash function;hashing_function;0.6250000000000001;0.05555555555555555;1.0;1.6805555555555558;0.0;0;Sun Jun 25 19:02:46 IST 2017
algorithm alley hash functions;http://www.drdobbs.com/architecture-and-design/algorithm-alley/184410473; Thus, the hash function suffers little or no information loss when the hash value is truncated to the table size.;Data loss;information_loss;0.6250000000000001;0.05555555555555555;1.0;1.6805555555555558;0.0;0;Sun Jun 25 19:02:46 IST 2017
algorithm alley hash functions;http://www.drdobbs.com/architecture-and-design/algorithm-alley/184410473; The run time using HashJBis equivalent to HashJenkinsbecause the former uses slightly less CPU time to compute hash values.;Run time (program lifecycle phase);run_time;0.6250000000000001;0.05555555555555555;1.0;1.6805555555555558;0.0;0;Sun Jun 25 19:02:46 IST 2017
algorithm alley hash functions;http://www.icodeguru.com/vC/10book/books/book10/9607l/9607l.htm; In typical applications, it s common for two different keys to map to the same index, requiring some strategy for collision resolution.;Hash table;collision_resolution;0.6250000000000001;0.037037037037037035;1.0;1.6620370370370372;0.0;0;Sun Jun 25 19:02:46 IST 2017
algorithm alley hash functions;http://www.icodeguru.com/vC/10book/books/book10/9607l/9607l.htm; A special case of perfect hashing is minimal perfect hashing, where no empty locations in the table exist.;Special case;special_case;0.6250000000000001;0.037037037037037035;1.0;1.6620370370370372;0.0;0;Sun Jun 25 19:02:46 IST 2017
algorithm for hash function;https://stackoverflow.com/questions/34595/what-is-a-good-hash-function;For doing  normal  hash table lookups on basically any kind of data _ this one by Paul Hsieh is the best I ve ever used.;Data;data__;0.6250000000000001;0.0;1.0;1.625;0.7071067811865475;0;Sun Jun 25 19:02:46 IST 2017
